GEO_ID,Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GSE202853,9651,PLCH2,phospholipase C eta 2,protein_coding,71.51156386453,0.459690271714334,0.582400556818791,0.78930259652441,0.429935169413966,0.760417530643333
GSE202853,55229,PANK4,pantothenate kinase 4 (inactive),protein_coding,229.99209767761,-0.163863360120527,0.208962544978602,-0.784175748516592,0.432936993144588,0.762512494065025
GSE202853,8764,TNFRSF14,TNF receptor superfamily member 14,protein_coding,1003.26012275653,-0.552872832013988,0.267581274060764,-2.06618655940938,0.0388108674603427,0.276822264592831
GSE202853,127281,PRXL2B,peroxiredoxin like 2B,protein_coding,188.61647882502,0.210831734849904,0.280820788359762,0.750769685112505,0.452791276575838,0.775763752816754
GSE202853,79258,MMEL1,membrane metalloendopeptidase like 1,protein_coding,24.0555664844386,0.128031945230107,0.38231252679461,0.334888177229123,0.737709440880714,0.912841974536967
GSE202853,27237,ARHGEF16,Rho guanine nucleotide exchange factor 16,protein_coding,150.411227064888,0.06657054474899,0.442997356091214,0.150273006900933,0.88054922851315,0.96765328282134
GSE202853,1953,MEGF6,multiple EGF like domains 6,protein_coding,264.128977598267,0.25516782707727,0.528185548196772,0.48310262927188,0.629022867276299,0.870779457928007
GSE202853,127262,TPRG1L,tumor protein p63 regulated 1 like,protein_coding,1932.18793239494,-0.305705632449742,0.210128686270445,-1.45484958705869,0.145710906861158,0.503086088799846
GSE202853,49856,WRAP73,"WD repeat containing, antisense to TP73",protein_coding,172.959522772766,-0.167721410317707,0.222928047548849,-0.752356700567049,0.451836578209365,0.775296318585806
GSE202853,7161,TP73,tumor protein p73,protein_coding,19.1507141940246,0.869895011985848,0.645049569908759,1.34857079605354,0.177474866235658,0.545938268025801
GSE202853,388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein_coding,30.234146087161,-0.974242426970495,0.362817804243014,-2.68521118748062,0.00724839897173392,0.115128063750289
GSE202853,57470,LRRC47,leucine rich repeat containing 47,protein_coding,842.482906264718,-0.421201672039047,0.186543991866698,-2.25792140408377,0.0239505599243575,0.2183607769342
GSE202853,9731,CEP104,centrosomal protein 104,protein_coding,383.392381849573,-0.173657446181156,0.244594087365998,-0.709982191520859,0.477715179654019,0.792085937574927
GSE202853,1677,DFFB,DNA fragmentation factor subunit beta,protein_coding,61.4323324470315,-0.509940953914358,0.283773301416843,-1.79700116736948,0.0723354344350397,0.374014741012386
GSE202853,339448,C1orf174,chromosome 1 open reading frame 174,protein_coding,343.409363822955,-0.225842895945841,0.205443298031914,-1.09929551418493,0.271639188367193,0.644279324246268
GSE202853,261734,NPHP4,nephrocystin 4,protein_coding,78.9437965006457,-1.61399794390127,0.419009299034398,-3.85193824485687,0.000117186579624322,0.00885919984610356
GSE202853,8514,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2,protein_coding,439.554416924752,-1.33936748641128,0.40836002617905,-3.27986923437021,0.00103855211551713,0.0375781505592604
