Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
RUNX1,DEPHOSTATIN,FALSE,"",DTC,0.0596614840672977,""
RUNX1,DISULFIRAM,TRUE,"",DTC,0.0346869093414522,""
RUNX1,SHIKONIN,FALSE,"",DTC,0.149153710168244,""
RUNX1,CHEMBL:CHEMBL260311,FALSE,"",DTC,0.135594281971131,""
RUNX1,CHEMBL:CHEMBL533226,FALSE,"",DTC,0.114733623206342,""
RUNX1,IRIGINOL HEXAACEATATE,FALSE,"",DTC,0.135594281971131,""
RUNX1,"1,10-PHENANTHROLINE",FALSE,"",DTC,0.0710255762705926,""
RUNX1,QUINOLINIC ACID,FALSE,"",DTC,0.248589516947074,""
RUNX1,AURINTRICARBOXYLIC ACID,FALSE,"",DTC,0.0481141000542724,""
RUNX1,WEDELOLACTONE,FALSE,"",DTC,0.135594281971131,""
RUNX1,TAMOXIFEN CITRATE,TRUE,"",DTC,0.0785019527201286,""
RUNX1,FUMARPROTOCETRARIC ACID,FALSE,"",DTC,0.124294758473537,""
RUNX1,PURPUROGALLIN,FALSE,"",DTC,0.0414315861578457,""
RUNX1,&ALPHA;-ERGOCRYPTINE,FALSE,"",DTC,0.149153710168244,""
RUNX1,APOMORPHINE HYDROCHLORIDE HEMIHYDRATE,FALSE,"",DTC,0.0828631723156913,""
RUNX1,CHEMBL:CHEMBL1601846,FALSE,"",DTC,0.0648494392035845,""
RUNX1,FUSARIC ACID,FALSE,"",DTC,0.213076728811778,""
RUNX1,DAUNORUBICIN LIPOSOMAL,TRUE,"",DTC,0.016390517600906,""
RUNX1,ERGOCORNINE,FALSE,"",DTC,0.248589516947074,""
RUNX1,CHEMBL:CHEMBL1341830,FALSE,"",DTC,0.149153710168244,""
RUNX1,ELLAGIC ACID,FALSE,"",DTC,0.0532691822029444,""
RUNX1,HOMIDIUM BROMIDE,FALSE,"",DTC,0.0514323138511187,""
RUNX1,IRIGENOL,FALSE,"",DTC,0.106538364405889,""
RUNX1,TOLONIUM CHLORIDE,FALSE,"",DTC,0.0828631723156913,""
RUNX1,DIPYRIDYL,FALSE,"",DTC,0.372884275420611,""
RUNX1,CHEMBL:CHEMBL313737,FALSE,"",DTC,0.149153710168244,""
RUNX1,CHEMBL:CHEMBL211670,FALSE,"",DTC,0.114733623206342,""
RUNX1,CETIRIZINE HYDROCHLORIDE,FALSE,"",DTC,0.745768550841222,""
RUNX1,PYROGALLOL,TRUE,"",DTC,0.0994358067788296,""
RUNX1,L-NOREPINEPHRINE,FALSE,"",DTC,0.186442137710305,""
RUNX1,METHACHOLINE CHLORIDE,TRUE,"",PharmGKB,0.497179033894148,21803869
RUNX1,CYTARABINE HYDROCHLORIDE,FALSE,"",DTC,0.497179033894148,""
RUNX1,IMATINIB,TRUE,"",NCI,0.0414315861578457,15650049
RUNX1,CYTARABINE,TRUE,"",CIViC,0.0186442137710305,""
KCNJ2,DRONEDARONE HYDROCHLORIDE,TRUE,blocker,ChEMBL,3.26273740993035,""
CTSK,MIV-701,FALSE,"",TdgClinicalTrial,5.80042206209839,""
CTSK,RELACATIB,FALSE,"",TdgClinicalTrial,2.9002110310492,""
CTSK,ONO-5334,FALSE,inhibitor,ChEMBL,5.80042206209839,""
CTSK,ANTISENSE OLIGONUCLEOTIDES,FALSE,"",NCI,0.351540731036266,11746820
CTSK,CHEMBL:CHEMBL1085282,FALSE,"",TTD; TdgClinicalTrial,11.6008441241968,""
CTSK,HEPARAN SULFATE,FALSE,"",NCI,0.966737010349732,15797245
CTSK,BALICATIB,FALSE,inhibitor,TALC; ChEMBL,11.6008441241968,""
CTSK,ODANACATIB,FALSE,inhibitor,TTD; TdgClinicalTrial; TALC; ChEMBL,23.2016882483936,""
CTSK,CHEMBL:CHEMBL2316602,FALSE,"",DTC,11.6008441241968,23350811
THBS2,BEVACIZUMAB,TRUE,"",NCI,1.30509496397214,16365183
THBS2,CORTICOTROPIN,TRUE,"",NCI,6.52547481986069,8698834
GPT,ANHYDROUS TACROLIMUS,TRUE,"",NCI,0.932210688551528,9825815
GPT,ABL127,FALSE,inhibitor,GuideToPharmacology,13.0509496397214,""
GPT,GLUCAGON (RDNA),TRUE,"",NCI,2.3728999344948,9808480
GPT,PROTEASE INHIBITOR,FALSE,"",NCI,1.30509496397214,9769871
IGFBP3,FLUOROURACIL,TRUE,"",PharmGKB,0.450032746197289,20860465
IGFBP3,CELECOXIB,TRUE,"",PharmGKB,0.77916117252068,22336956
