Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
ELFN2,2,REML,3.3815054239742,0.540767366058854,4.02227002716191e-10,0,0,0.356149112999775,0.550652737111854,2,0,1.98271839080584e-09,2.32181379200868e-07,6.46506802199837e-09
CCR9,2,REML,-2.80649909830708,0.450403008969775,4.63217872189827e-10,37.2379038480799,0.165027084707367,1.59331835823238,0.20685267297606,0,2,5.43980671700022e-16,2.54114935471309e-07,4.84947053161838e-15
HCAR2,3,REML,2.67225944036942,0.432735764737335,6.60512161272435e-10,0,0,1.143391245843,0.564567333325262,3,0,9.44044768163059e-09,3.38526631346547e-07,2.77611981824512e-08
ARSL,7,REML,-1.10922396738014,0.179763645799403,6.80926029485794e-10,0,0,5.70252160010207,0.457324751759941,0,3,2.9417868098742e-07,3.38526631346547e-07,6.85225276109643e-07
AZGP1,7,REML,-1.59466008559443,0.261486013024341,1.07100069254081e-09,40.1281536306055,0.17393754747201,13.1434934990345,0.0408130145117031,0,5,5.65435487667467e-17,5.16319697503994e-07,5.76512912277674e-16
LYPD3,4,REML,2.25446034561676,0.370661354941841,1.18496982015199e-09,0,0,0.823575588848321,0.843820148989906,4,0,6.27351394634718e-08,5.54461319670528e-07,1.61575738015926e-07
GLRA1,2,REML,-1.71005311198968,0.282391072118448,1.39877582836143e-09,0,0,0.0030021006660464,0.956304629001324,0,2,8.78715700269046e-09,6.34127197699695e-07,2.59648738402308e-08
CLEC12A,5,REML,1.49942883276707,0.249583137454646,1.88135411640099e-09,0.00199631195841812,6.30004996508686e-06,3.63036440722419,0.45833486389735,4,0,7.97449438435418e-08,7.87643753626928e-07,2.01855578616851e-07
MYPN,3,REML,-2.88046675258636,0.48554803256904,2.98532211514477e-09,50.6975554890479,0.358738197546952,4.0529621792434,0.131798493177703,0,3,1.15932229550519e-17,1.08362110969765e-06,1.30898924053882e-16
PGF,7,REML,1.01479532574284,0.171971243274856,3.61393823798459e-09,0,0,5.52752017356983,0.478136778104758,3,0,5.26371530098908e-07,1.27764763173549e-06,1.18044046692184e-06
NPTX1,6,REML,1.64487905275314,0.280363818820649,4.43898337281214e-09,0,0,4.16355363759475,0.526116739048505,3,0,3.88292330015037e-07,1.53521274952323e-06,8.8904265972019e-07
FAM216B,2,REML,2.82186208203157,0.483451413680762,5.31780054245637e-09,0,0,0.926721688901045,0.335716243555028,2,0,1.84113364219438e-08,1.76251851729038e-06,5.16315796116171e-08
CDKN2A,6,REML,1.75988656335668,0.307598341382036,1.0566315421613e-08,18.9437094574195,0.108390075647746,6.01147360358133,0.305104087587141,4,0,2.89302606959597e-09,3.29606886357727e-06,9.20134980831714e-09
COL24A1,7,REML,1.19970952615933,0.212620626254579,1.67609333397187e-08,18.8829860641545,0.0593904464912547,6.54883178362169,0.364590368370188,2,0,1.41838602710439e-08,5.12787862503049e-06,4.05264067981388e-08
PMFBP1,7,REML,-1.33401539302266,0.241946601356333,3.5141342398445e-08,63.9488602576436,0.245993970273162,16.342883648103,0.0120272344108054,0,5,1.13839028698453e-19,9.98327886101538e-06,1.73973593425907e-18
SYCP2,7,REML,-1.28436447968791,0.233188178568037,3.63251818676178e-08,43.7299438681358,0.155830992817821,10.1026093596196,0.120396894873781,0,4,4.40564303298212e-13,1.01385494444199e-05,2.51306471895706e-12
STXBP6,7,REML,-1.03352811598895,0.187806629821087,3.73064059636059e-08,22.9196189630282,0.0555985433440918,8.33855662507443,0.214334064001693,0,2,2.70940153861446e-09,1.02328898702587e-05,8.67106599835396e-09
E2F7,3,REML,1.7040745830198,0.312378750625572,4.89300748310158e-08,21.2816255770332,0.0671507713515262,2.34292797569093,0.30991290027218,2,0,5.60743625939598e-10,1.27611239424038e-05,1.99527406510245e-09
TWIST1,6,REML,1.62210733021307,0.297540424959019,4.98847270965582e-08,26.8839463590838,0.141565353357267,6.42590006902255,0.266953515666448,4,0,2.19711984564452e-09,1.28002600545023e-05,7.1102480928313e-09
CD160,3,REML,-1.44123471966349,0.265092291300791,5.42678418088873e-08,20.9841176623998,0.0454495982713234,2.55392940004787,0.278882509146657,0,2,2.85742853249683e-09,1.37039221482157e-05,9.10998607685213e-09
ROR2,7,REML,1.25640439137261,0.23294852005583,6.91040265560141e-08,46.3586694355727,0.171397028710608,11.0523620531754,0.0867715383555906,3,0,1.6159472290809e-13,1.71777493512442e-05,9.90678399516302e-13
