Symbol,Module,Degree,Log2FC
MPC1,463,0,-1.15792252434759
DERL3,464,2,1.33243644003997
SEL1L3,464,2,1.34872665086031
SLAMF8,465,0,1.08849493941399
SRL,466,0,-1.36259639534326
GPR174,467,0,1.77101938063645
TMEM52B,468,0,-4.21390706318684
C16ORF74,469,0,1.56999238925533
DUSP15,470,0,-2.16979989009043
TPPP2,471,0,-1.86402074957091
NEK6,472,0,1.0165510209287
HEPACAM2,473,0,-4.53559227415549
CHI3L2,474,0,1.90948973530932
TM7SF2,475,0,-1.07288647697658
IRX3,476,0,1.4813633695449
ELF3,477,0,-1.20428456823205
IFI30,478,0,1.34693545923323
MTCP1,479,0,1.05553882516061
LTK,480,0,-1.26346819404369
PLEKHB1,481,0,-1.84524247590041
C20ORF202,482,0,1.00486401057711
TMEM174,483,0,-3.49513392773039
MTARC2,484,0,-1.2389703097307
CECR2,485,0,-2.33632544388266
TCAF2,486,0,1.23445942212529
NEURL1,487,0,-1.07116080219331
FCGR2B,488,0,1.60663767110163
KLHDC8A,489,0,1.74149248330685
NUGGC,490,0,-1.85664764489103
PROZ,491,0,-3.18868228018315
PDZRN4,492,0,-2.35492497900195
NECAB1,493,2,-1.08787979983887
NECAB2,493,2,-1.92380921680437
HTR1F,494,0,2.43056096692928
CA10,495,0,-4.23489972912517
SLFN13,496,0,1.64713925205124
LEAP2,497,0,-1.13183610290088
TMEM61,498,0,-3.34882798087274
GPR65,499,0,1.5286543950888
EDAR,500,0,-2.17388182003596
ANO3,501,0,-1.88925024164201
FBN3,502,0,-3.77252840561637
DNAJC12,503,0,-1.84499933601075
PYHIN1,504,0,1.7997066451121
KRBA1,505,0,1.55126101872833
HECW1,506,0,-4.0319778905106
PINLYP,507,0,-1.141207343058
SLC4A9,508,0,-4.63589648778376
SLC15A2,509,0,-1.57603246594059
IGSF11,510,0,-3.12826208955411
C19ORF33,511,0,1.42289093674129
PREX2,512,0,1.6141624005069
NPM2,513,0,-1.16392637073068
ATOH7,514,0,-2.10263777644541
PPP1R42,515,0,-1.31623603456718
ARHGAP28,516,0,-1.12814344247674
TGFBR3L,517,0,-2.15098738810325
ARRDC2,518,0,1.13291736430237
SAMSN1,519,0,1.07300040172294
C11ORF21,520,2,1.27742718641433
TSPAN32,520,2,1.04517990368455
ADPRHL1,521,0,-1.01857251489766
PADI1,522,0,3.90506553833115
FA2H,523,0,-1.79409756993165
EIF4EBP1,524,0,1.0847390636011
PRSS22,525,0,-3.8322628758729
NT5DC3,526,0,1.24236189517972
SH2D6,527,0,-1.87717427878972
OVOL1,528,0,-2.39239666501026
C3ORF85,529,0,-3.58012650246952
EHF,530,0,-3.0106875530904
S100A14,531,0,-1.57751644710203
NQO2,532,0,-1.05357007230505
SLC16A6,533,0,1.20371234165716
APOBR,534,0,1.41792465662239
DCDC2,535,4,-1.17073384411675
ATP2C2,535,4,-1.40199347652275
KIAA0319,535,4,1.72963371344313
PDIA5,536,0,1.08425385705398
ANXA3,537,0,-1.3927388000523
CADM4,538,2,-1.62503685020224
CADM3,538,2,1.39777786679346
FOXS1,539,0,1.01109272883383
P2RY10,540,0,1.54027715135983
TESPA1,541,2,1.62288868498312
THEMIS,541,2,1.76062940159843
CFAP99,542,0,-1.25345750994319
ADAMTSL1,543,0,-1.44690342516224
CYRIA,544,0,1.46661618558958
VSIG8,545,0,-2.11259619439921
CNTN3,546,0,-2.73112016309281
G0S2,547,0,-1.19146564461424
CFAP20DC,548,0,1.52409079211379
AGBL4,549,0,-1.66547375156311
FAM43B,550,0,-1.69099542044076
C11ORF86,551,0,-1.52831409245228
ADGRE1,552,0,2.08617200103701
GGH,553,0,-1.32530770522037
TMEM44,554,0,1.03109654126659
SLC16A11,555,0,-1.1440273986052
SUSD4,556,0,-2.31986068392684
GJB5,557,0,1.83390691288391
LRRK1,558,0,1.30263192755329
SAMD5,559,0,-1.04945136421855
FAM167A,560,0,-2.42434983203322
SLC25A34,561,0,-1.25889242496867
GLTPD2,562,0,-1.82346661638549
SLFN11,563,0,1.200786720104
GPRASP1,564,0,-1.06234574818201
KRT222,565,0,-1.40213852076359
LAIR2,566,0,2.54880143902744
LARGE2,567,0,-1.82845248583003
KLHDC7A,568,0,-1.03559374161936
CRACR2A,569,0,1.27129704928155
CLUL1,570,0,-1.33046874396592
CES4A,571,0,1.45919668559144
PHACTR3,572,0,-1.2818067636152
MARCHF10,573,0,-2.31962869260945
CCDC160,574,0,-1.65547508002537
LRRC14B,575,0,1.99222588144523
EMILIN2,576,0,1.43194020439634
TMEM233,577,0,1.12069102943235
CSMD2,578,0,1.13857457930818
HES7,579,0,1.83018469191282
INSRR,580,0,-3.45041456932261
CSMD1,581,0,-1.86950610311612
SLC26A7,582,0,-3.26343007589107
DIRAS2,583,0,2.22876817353077
KCNH7,584,0,-2.11905104261058
SLC37A2,585,0,1.88498547413779
ADTRP,586,0,-1.44041784207792
CBLN4,587,0,1.41946759614048
APOBEC3D,588,0,1.22766054905607
ZNF831,589,0,1.60820494318506
UGT3A1,590,0,-2.52842916301512
PRELID2,591,0,1.35169566915112
CCDC198,592,0,-1.08713280358793
ANO4,593,0,2.27543706088948
BEX1,594,0,-1.21951643133952
PI16,595,0,-2.53022301955313
MRAP2,596,0,-2.22494909348998
ADGRF4,597,0,2.17102116857601
MEIS3,598,0,1.18377128877665
PPP1R3G,599,0,1.31000666508515
VIL1,600,0,-1.08183300793226
COL19A1,601,0,-2.17464964409285
SLC7A7,602,0,-1.81498590756729
PIM2,603,0,1.00515629471864
FCRL6,604,0,1.37715380363954
SLC16A10,605,0,-1.28526083543985
FAM81A,606,0,-1.303922284337
DACT2,607,0,-2.47211340882327
ACTRT3,608,0,-1.04908184109286
GLYAT,609,0,-3.26652022290097
TMEM74,610,0,-1.70371261771179
CDH16,611,0,-1.84109419869221
IGSF10,612,0,-1.07872709220827
SSUH2,613,0,-1.88513418443645
IL17REL,614,0,1.1975851366053
GCGR,615,0,-3.94525414194827
CLIC3,616,0,1.0769811383194
NSG1,617,0,-1.20008207381478
ADGRF1,618,0,-3.43619837991093
ANKRD13B,619,0,1.07590361982739
AFF2,620,0,1.26301303654698
GPRIN1,621,0,1.87318368134838
ARHGEF38,622,0,-1.31908944010145
PRRT1B,623,0,-1.22495869997453
SH3BP1,624,0,1.15486189031875
IQCN,625,0,-1.20028155287236
INSYN1,626,0,-2.76798878576189
NKD1,627,0,-2.14914110074983
DIPK2B,628,0,1.23839049355508
CMTM4,629,0,-1.07524248472212
ACSM2B,630,2,-2.94725626138594
ACSM2A,630,2,-2.57213413207962
PRR15,631,0,-2.12704573461734
MAB21L4,632,0,-3.19644961936163
SLC17A9,633,0,1.37615025086893
ELOVL2,634,0,1.82284578567611
DMRT2,635,0,-4.29874079245238
LRRC55,636,0,-1.27539852774333
NEURL3,637,0,-1.01827181590322
RASSF10,638,0,-2.39856270268879
ZBED2,639,0,1.94931990036552
VAT1L,640,0,-2.12589219168931
DEPP1,641,0,1.38198543161815
FAM169A,642,0,-1.94284189055125
KANK4,643,0,-1.35044986532795
CCBE1,644,0,-2.62296027254452
FCMR,645,0,1.06207032894269
C20ORF144,646,0,1.26354481935889
B4GALNT3,647,0,-1.98457624294062
RASSF9,648,0,-1.10050160382253
SLC19A3,649,0,-1.64296235855413
SLC25A48,650,0,-1.56870091502492
SORCS2,651,0,-1.03405765197635
TSPAN2,652,0,-1.18397083317119
CDK18,653,0,1.14179473235515
MTCL1,654,0,1.24834875669944
TMEM150C,655,0,-1.04784571286027
LCN10,656,0,-1.65806756363953
ZNF556,657,0,-1.19229055694973
FIGNL2,658,0,-1.46325952708119
SLC35G2,659,0,1.09738082238317
NEBL,660,0,-1.1858760677342
PRTG,661,0,-1.37842425993939
PMEPA1,662,0,1.12678001978068
SLC23A1,663,0,-1.88221855743674
C1ORF116,664,0,-2.43087051806794
SLC43A3,665,0,1.40122145528792
ATOH8,666,0,-1.0903263210062
PNMA8A,667,0,-1.02053811919605
EVPLL,668,0,-1.38964968433442
LONRF2,669,0,-1.23244205962266
CYP4F12,670,0,-1.35094690950404
QRFPR,671,0,2.26555140644498
RAB33A,672,0,1.30771265129655
MYOM3,673,0,-1.76138347190956
MCTP1,674,0,1.07737999002469
TMEM125,675,0,-1.24640974750152
RAB42,676,0,3.03389654408967
DTHD1,677,0,1.79018646764751
GRAMD4,678,0,1.11595168750224
MCCD1,679,0,-3.34977856890714
CBLN2,680,0,-2.97942777043635
MISP,681,0,-1.67832003303884
GPR4,682,0,1.14674984817775
SVOPL,683,0,-2.95166123578144
SLC7A13,684,0,-5.33453098970612
ELMOD1,685,0,-1.93857522999905
FGF11,686,0,1.66119215596652
SLC16A12,687,0,-1.47669810659178
AQP6,688,0,-4.24139444802062
NTNG2,689,0,1.61535002035523
C5ORF58,690,0,1.49155243038304
TMEM200C,691,0,-1.18940079260067
KRBOX1,692,0,-1.32972040795929
LHFPL3,693,0,-1.9647324961837
LDLR,694,0,-1.29451262720717
RIMBP3B,695,4,1.62673153057827
RIMBP3,695,4,1.76262803117736
RIMBP3C,695,4,1.54420356986566
RNF212B,696,0,-2.61293490679554
C13ORF46,697,0,1.03504285550999
TMEM213,698,0,-4.71040585342854
TDRD9,699,6,-1.2360011093871
TDRD1,699,6,-2.28177461160405
PIWIL1,699,6,-1.48846918639823
TDRD5,699,4,-2.9923768062089
C1QL1,700,0,1.83370725564821
ZNF395,701,0,1.26883859881511
APCDD1L,702,0,-2.36414968598807
CFAP57,703,0,-1.18675983142326
STOX1,704,0,-1.05461740526401
PRAM1,705,0,1.11838072681997
SORCS3,706,0,1.95331205428658
SHISAL2A,707,0,1.12110066863862
TEDC2,708,0,1.17665597846902
TMEM35A,709,0,-1.41502646642183
LRIT3,710,0,-1.06712015768624
PERM1,711,0,1.20489474824888
SLC22A24,712,0,-2.43856678143323
HTRA4,713,0,2.25299906971507
ITPRIPL1,714,0,1.12485155091325
BUB1B-PAK6,715,0,-1.57856272812476
ECHDC3,716,0,-1.6217253136791
TMEM91,717,0,1.40795493913881
SLFN12L,718,0,1.70232716136712
C12ORF56,719,0,-1.10835730331842
RNF43,720,6,-1.18324459683796
LGR6,720,4,-1.0089400628246
RSPO3,720,4,-1.26918772233707
UNC93A,721,0,-2.05279595008799
OIT3,722,0,-1.12776872046124
PHF21B,723,0,-2.24239740674065
SSC4D,724,0,-1.41675803176972
OLFM4,725,0,-4.10688018912774
SORCS1,726,0,-3.36394878662742
AMZ1,727,0,1.35872556190348
OXGR1,728,0,-3.75305076755004
MTNR1A,729,0,-3.06505250937767
RASGRP4,730,0,1.00464637590278
BEX2,731,0,-1.03748450568315
VWA5B1,732,0,-3.05916376019487
FRMPD1,733,0,-1.28635210924801
ST8SIA5,734,0,-1.27158666185796
APBA2,735,0,1.16957706065979
BTBD16,736,0,1.309972781633
ST18,737,0,-1.26139246183588
LYPD6B,738,0,-3.35326780819499
TINAG,739,0,-1.69938196385994
FAM83F,740,0,-1.76574091678062
SLC25A47,741,0,-2.88625161422182
PLPPR1,742,0,-3.26168560443002
EPHX4,743,0,1.63432897446685
GPR88,744,0,-1.48618091045528
PLAAT5,745,0,-1.53611606385322
STAP1,746,0,-1.99228005050152
YPEL4,747,0,1.25402419947576
NCMAP,748,0,-1.10289133303691
TTPA,749,0,-2.09697965487896
CAPN13,750,0,-1.08282964112885
BARX2,751,0,1.26661729626888
ZNF488,752,0,-2.3154972679869
ERP27,753,0,-1.89834031478378
TAGLN3,754,0,-2.88344580723275
TMEM132C,755,0,-3.03492473236809
STAC2,756,0,-2.13036655169949
TXLNB,757,0,1.01227971635847
RIPOR3,758,0,-1.23154845655474
SYT12,759,0,1.53429276633512
TMEM106A,760,0,-1.01777427189705
SMIM22,761,0,-1.70240048254431
CIB4,762,0,3.68792735808583
ACOT6,763,0,-1.45497099533929
HMX2,764,0,-5.24708069541006
ZYG11A,765,0,-2.15710621289935
LGI4,766,0,1.80691569342617
ZNF676,767,0,-1.69634775623719
RUFY4,768,0,1.68771887563603
CILP2,769,0,2.01252377962929
EAF2,770,0,-1.0997845073293
LRRC15,771,0,1.86008686702512
VWCE,772,0,1.0736975503738
TRPC7,773,0,-2.32414226947713
DRICH1,774,0,-1.40688368828493
FOXA3,775,0,-2.28180548096806
STUM,776,0,-1.38335726508513
TMEM132E,777,0,-1.11725875591736
PLEKHD1,778,0,-2.61300951706926
APOLD1,779,0,1.28247612367802
ELAPOR1,780,0,1.4126658506931
OTOGL,781,0,-1.99990200548324
KIAA1549L,782,2,-1.30636265168188
DEPDC7,782,2,-1.1641206606847
RBP5,783,0,-1.35450059913996
GOLGA8F,784,0,1.53872661810836
FER1L6,785,0,-3.09703036664391
UBE2QL1,786,0,-1.26161123340979
CLNK,787,0,-2.03432387611825
IGFL4,788,0,1.61941928652519
DUSP26,789,0,-2.37166823219108
RHBG,790,0,-3.50123928141308
SALL3,791,0,-5.86092752431829
SLC26A9,792,0,-1.70685534803156
C5ORF46,793,0,5.51277056555613
NYAP1,794,0,-1.15071765577407
BNIPL,795,0,-1.1391055433151
ZG16B,796,0,1.69910731115788
GPR82,797,0,1.62728211965844
ADAMDEC1,798,0,2.49133808341466
POTEE,799,0,2.28650589114746
GSDMC,800,0,2.38062869291569
IFIT1B,801,0,1.27302151122718
SLC5A10,802,0,-1.08949822702094
TMEM269,803,0,1.05879729684148
C10ORF67,804,0,-1.08176881574825
RBMXL2,805,0,-1.33375614809056
ALX1,806,0,-1.99990357714653
SHISA2,807,0,-1.94595186622655
PADI3,808,2,2.05281779488979
TCHH,808,2,1.56292870963316
SBSPON,809,0,-1.05242000395203
CHODL,810,0,-1.26026396800017
CPA6,811,0,2.09943836108886
ERICH3,812,0,1.02542235917441
NUPR2,813,0,-2.84638518295642
MROH7,814,0,-1.4323416155695
RNF186,815,0,-1.95775475672129
PEBP4,816,0,-1.50781509617432
SPSB4,817,0,-2.02869316362417
ENDOU,818,0,-1.38393084224934
COCH,819,0,-1.42020426005289
CREG2,820,0,2.10799982924405
JAKMIP1,821,0,2.32486689443099
OTOA,822,0,1.35214323468117
RAB39A,823,0,1.29990427649782
SMTNL1,824,0,1.32127269118251
TMEM179,825,0,1.5450407125604
AGR2,826,2,-2.55659591005146
SPDEF,826,2,1.35674814060441
PRSS35,827,0,-1.3714674524476
C16ORF89,828,0,-2.10738430149328
DIRAS1,829,0,-1.95152743263803
ASB15,830,0,-5.77235892723148
TNS4,831,0,-2.21701692168378
CPNE6,832,0,-3.67319951449245
NECTIN4,833,0,-1.57686655517995
AARD,834,0,-1.59819528853365
RBFOX1,835,0,-2.32501537549551
SLC6A17,836,0,-1.48254451691705
LGALS2,837,0,-1.44501958423049
OXER1,838,0,-1.09343623880002
OR6A2,839,0,1.3355391219547
IP6K3,840,0,-1.11332391420546
TMEM121B,841,0,1.61685198916192
IGSF9,842,0,-1.41256207456367
CPN2,843,0,-3.42756153300571
TMEM92,844,0,2.52613090368206
ADGRG2,845,0,1.4099606213487
KCNH3,846,0,-1.05893508832356
MT1A,847,0,-1.71622048548454
CAPN8,848,0,-1.63863705221418
NPAP1,849,0,-3.75503666287578
NXF3,850,0,-1.25328748774709
ARSI,851,0,-1.33502955810368
FRMD7,852,0,-1.49741953694482
POTEI,853,0,1.93698765053698
TRIM10,854,0,-1.1204546646544
KCNV1,855,0,1.37944297344894
VWA2,856,0,-1.32921399058081
HPSE2,857,0,-1.7723991076775
LCNL1,858,0,-2.76200319030821
GPRC5A,859,0,-1.33437411775507
FOXI2,860,0,-2.62664536765839
IRX6,861,0,-1.06061072839773
ABRA,862,0,-1.10145737169443
GALNT5,863,0,1.36906087435201
DIO3,864,0,-1.26926852653261
ADAMTS19,865,0,-3.39619964331994
ARHGAP40,866,0,-2.45543234916124
VEPH1,867,0,-1.00869856560654
GREB1,868,0,-1.13712771163808
ABCA13,869,0,-1.87863257636409
FOXJ1,870,0,-1.56042312561969
TMIGD1,871,0,-2.52700293237646
IGDCC3,872,0,-1.63268966816593
GALNT17,873,0,-1.90913798151433
OSBPL6,874,0,-1.17616299521952
FSTL4,875,0,-2.05814025916156
SLC23A3,876,0,-1.28122152032723
MALRD1,877,0,-1.24891530600217
TMEM207,878,0,-5.86516994285192
DSC3,879,0,1.66812908281168
RNF224,880,0,-1.77274028498691
PPP1R36,881,0,-1.4998996346492
LSAMP,882,0,-1.57734270756907
SOWAHD,883,0,1.22038737808302
OR52H1,884,0,1.06122747226777
SIAH3,885,0,-2.88996045352587
FRRS1L,886,0,-1.16931357840015
ASPG,887,0,-1.03252806748641
CHP2,888,0,-4.15192516120007
SMCO3,889,0,-1.20223219224821
TRNP1,890,0,-1.09925221214929
HS6ST3,891,0,-1.53819839964241
SLC7A4,892,0,-1.0487918555475
TCF24,893,0,-4.04078596611913
NCCRP1,894,0,-2.12060585783979
CCDC187,895,0,-1.73462613611482
GPHA2,896,0,-1.46906190431297
SYT6,897,0,-1.08109273414321
TMEM238L,898,0,-2.61469431669832
OR52D1,899,0,1.20479326420879
SPINK13,900,0,2.66294244265052
THRSP,901,0,-2.09558997696535
ZNF695,902,0,1.00777510961727
TIFAB,903,0,1.20406913459475
RBM11,904,0,-1.48847631114649
LINGO3,905,0,1.18799551303704
GJC3,906,0,-1.3407955247245
KIAA0408,907,0,1.09566477267743
NKAIN4,908,0,-1.01942080217918
