Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
SPC24,14,REML,-0.966105945535651,0.177177016369476,4.95905226338408e-08,85.6674537190912,0.333105762834822,85.7122218140187,9.17733339045448e-13,0,7,1.51065880151361e-44,7.09414212908375e-07,7.94117841693577e-44
PBRM1,16,REML,0.397052996039114,0.0728428603948323,5.01393529279405e-08,80.7094482353349,0.0569386763510196,84.3364066044489,1.11551477205422e-11,0,0,3.94592124540456e-38,7.16665751089584e-07,1.71817431712152e-37
KRI1,15,REML,-0.447541426788119,0.0821133059079522,5.02874180299682e-08,73.6184968397801,0.0628658216239048,49.0155256500605,8.91624188347209e-06,0,0,4.12703818355975e-23,7.18181630093823e-07,1.0884251426713e-22
NOP2,15,REML,-0.689701751440958,0.12659802737928,5.09490883549932e-08,85.9011214115975,0.182349483410576,73.7528865662027,4.00414714601909e-10,0,5,7.9072806350332e-52,7.27023927736735e-07,5.14168742700238e-51
U2AF2,16,REML,-0.327016600875918,0.0600309930547979,5.10933997138777e-08,75.7144482332245,0.0359694680040709,46.9936145445145,3.69063138212399e-05,0,1,1.63428466624952e-28,7.28011651120358e-07,5.24560577723159e-28
TMEM223,15,REML,-0.333378080525919,0.0611991749869484,5.11034794585803e-08,58.167966339632,0.0255684357615269,35.7538130703577,0.00113573611986014,0,0,5.98014801998457e-11,7.28011651120358e-07,9.54267062462767e-11
ADAM12,15,REML,-2.75842631132055,0.506530304802268,5.15939003941153e-08,97.1261546147285,3.59077317513513,486.600416266595,6.4029930771113e-95,0,11,1.72514210406638e-277,7.34386117599835e-07,5.46135264241014e-275
CDKN3,15,REML,-1.37121418690025,0.251955735995925,5.2602291356306e-08,93.0602007756383,0.826911066411038,157.209145993057,2.58122551455261e-26,0,9,2.48969278316014e-93,7.4811661458906e-07,4.53261960895875e-92
INTS1,15,REML,-0.344480358000201,0.0632995136326264,5.2665093492953e-08,48.2730234748366,0.0238368337510537,28.8489261335691,0.0109531677676378,0,1,9.18594109389862e-12,7.48387176443916e-07,1.52622862280296e-11
S100P,15,REML,2.41667701467745,0.4441113236532,5.28035793785421e-08,94.9815480625609,2.70321797127544,273.499277712327,3.87210161885203e-50,11,0,1.66041504921772e-123,7.49166149087956e-07,5.64310045057197e-122
TELO2,15,REML,-0.411587768589187,0.0756374304091883,5.28075583299787e-08,66.8033625927983,0.0486123907997915,42.6383959526239,9.78536021156825e-05,0,1,1.0475998935719e-21,7.49166149087956e-07,2.61708609975327e-21
DNAJB11,15,REML,-1.01006947877329,0.185688673542915,5.34045740654649e-08,93.722787269591,0.438501405492264,229.178166123845,5.69194672399765e-41,0,8,1.6056620390928e-96,7.57007623257979e-07,3.13342380802414e-95
PRC1,15,REML,-1.13902748907647,0.20946728736686,5.39623126480258e-08,92.3599097051103,0.569796181256147,121.969474233326,2.5870822912175e-19,0,8,2.70070619216058e-81,7.6427981335377e-07,3.67291745067503e-80
DKK3,15,REML,-0.746817490032729,0.137345102148414,5.40256317083646e-08,81.3104686138708,0.20954306415153,67.2533922646324,6.04088210444325e-09,0,4,3.4394205615043e-38,7.6454319044246e-07,1.50222009450475e-37
PSMB4,15,REML,-0.500758861822039,0.0921091892573183,5.43133374000564e-08,86.3622515042949,0.0987873952846567,88.5882485678154,7.00791351955921e-13,0,1,3.63687653135712e-63,7.67978910549185e-07,3.15435841215373e-62
OLFM2,15,REML,-1.13969749590642,0.209645359167334,5.43947989534584e-08,86.2121405044043,0.531081517403033,97.2626622136484,1.58369700694935e-14,0,9,7.62868884216913e-64,7.68495114139976e-07,6.73617953289676e-63
NOP53,15,REML,0.587076822002971,0.108002208378335,5.45555999101948e-08,83.8534719897569,0.128289125291592,87.6359613122336,1.05903836220525e-12,1,0,2.64328029051781e-55,7.70130454553905e-07,1.88671718440092e-54
AMZ1,12,REML,-0.803824297067439,0.147881144216934,5.4609136298998e-08,70.7252970140025,0.152636133205788,44.7959075309613,5.26998374508607e-06,0,3,2.21008076160826e-27,7.70250152666147e-07,6.80376924539765e-27
BRWD1,15,REML,0.357344775954452,0.0657496005733412,5.48165488720852e-08,73.5247592937818,0.0397927553166323,60.7403461189303,8.69676085003871e-08,1,0,7.18712774397427e-23,7.72538254714177e-07,1.8743546725132e-22
CDC25C,16,REML,-1.06484426238247,0.196039275122743,5.57914155207649e-08,87.6980373581977,0.482574203539082,100.576493490638,1.0143821202768e-14,0,9,2.1346673639643e-61,7.85629529100063e-07,1.7723233893623e-60
HINT3,15,REML,0.43712173798063,0.0804941942502117,5.62041415600406e-08,74.2500562426819,0.0612351792879168,64.1042327334376,2.20929731003055e-08,1,0,1.39222181962672e-25,7.9015846314257e-07,4.04349847205552e-25
HACD1,15,REML,0.484050901302387,0.0891380938198614,5.62441541602523e-08,23.1274272499422,0.0252604420399167,21.0075520703795,0.10143912770868,2,0,7.22494469675075e-08,7.9015846314257e-07,9.98871246186446e-08
MAPK1,16,REML,0.250774724648153,0.0461804315416155,5.62517022313254e-08,57.3583533176965,0.0156498441740982,33.8665900943901,0.00355529979858712,0,0,1.30605742906346e-15,7.9015846314257e-07,2.58414950808333e-15
TAB3,15,REML,1.00405747428193,0.184941362685371,5.66521185149938e-08,94.3830647816748,0.446728988034758,233.120119346855,8.77642537197695e-42,6,0,9.17134252735835e-92,7.9512969295059e-07,1.60639447238925e-90
SVIP,15,REML,1.16402136873296,0.214416395024741,5.67377103743389e-08,91.2681376013925,0.54233097268419,166.07041288877,4.25260526470608e-28,8,0,1.47079196927076e-82,7.95677734905105e-07,2.06260776986741e-81
MTRR,15,REML,-0.375850878017384,0.0692374067662945,5.68498099519805e-08,58.3118080905159,0.0357728477656622,30.4140894663906,0.0066898233134842,0,0,7.5353602239343e-18,7.96252314479511e-07,1.62688788871125e-17
SLAMF8,15,REML,-0.892568838009881,0.164426751780657,5.68718383140967e-08,83.3521870738479,0.293442093721066,62.6117158233681,4.06588589702045e-08,0,6,5.21586015715931e-52,7.96252314479511e-07,3.40845295820483e-51
MSX2,14,REML,-1.79972210873282,0.331581364220953,5.70868722886968e-08,89.7551046045295,1.29687322404961,138.087519848082,5.0830049824121e-23,0,10,1.50098875509813e-58,7.98608904889747e-07,1.17005940576391e-57
CBX3,15,REML,-0.760492445991329,0.140150790306445,5.75521306771379e-08,92.4268436042689,0.250812495167382,150.411498619626,5.94720955120779e-25,0,5,3.58218257772014e-89,8.04459259137918e-07,5.87691086047273e-88
VTI1B,15,REML,0.408220108343898,0.0752328109100729,5.76014705404541e-08,81.6913131679717,0.0579495335923547,62.7975144735686,3.76922239981464e-08,1,0,7.29174338496673e-32,8.04491126543352e-07,2.61435304458906e-31
GNB1L,14,REML,-0.537061351301788,0.099016251556083,5.82890979057661e-08,67.4076903647292,0.0806843554565822,41.2737475584851,8.60146472029657e-05,0,1,2.27558262765692e-31,8.13430309142099e-07,8.03741426028824e-31
ZNF737,15,REML,0.908660635101611,0.167542296719402,5.84529999256628e-08,80.0024351522504,0.294012174387966,66.7591692069987,7.41044854079115e-09,7,0,1.90582465255376e-42,8.15052229795438e-07,9.46819890595946e-42
STN1,15,REML,1.4728741237667,0.271585982565862,5.85305438080618e-08,96.9735665324256,1.03044642807196,280.437013838987,1.40031657040908e-51,10,0,1.06092638559378e-183,8.15468334473363e-07,9.49556888048464e-182
