Symbol,Module,Degree,Log2FC
IGFBP7,24,6,-1.11306503924619
CPA4,24,6,1.56321913729904
SV2A,24,6,-1.1697420257375
DPT,24,6,1.60979619964273
F2RL3,24,6,-1.05104341279338
EPHA5,24,6,2.46350448657998
DUSP9,24,4,-3.31772486764956
P3H4,24,4,-1.69503532787026
CTHRC1,24,4,-3.84575305234968
CHST1,24,4,-2.45498025322044
SLURP2,24,4,3.43531563208026
MEST,24,4,-1.59691002947723
ZNF469,24,4,-2.31878592308878
ECM1,24,4,3.13230651916383
STMN1,24,4,-1.0773626428344
CDKN2B,24,4,1.49856746220827
WDR26,24,4,1.04022414843576
P4HA3,24,4,-2.52354895810027
DUSP5,24,4,2.07011458180967
LAMB4,24,4,3.21031485957163
SNCG,24,4,1.4279098893444
SLURP1,24,4,4.74262061242434
SLPI,24,4,1.85527892620944
RMND5B,24,4,1.28680097178158
SULF1,24,4,-2.18818143757798
PROCR,24,4,-1.03832802989933
P3H3,24,4,-1.05852658376649
OLR1,24,4,-1.96808155201423
AMELX,24,4,1.05006749677571
SCUBE3,24,4,-1.22745084004581
TNFRSF11B,24,4,-1.81109108228331
SERPINB4,24,4,1.6564840556085
ISL2,24,4,-1.38837618531856
CRYBG1,24,2,1.46276199424127
SERPINB1,24,2,2.37564704313889
SCEL,24,2,3.88690345802974
CCN4,24,2,-2.05871309799078
FAP,24,2,-2.84177921404053
LYNX1-SLURP2,24,2,2.73839086359215
ZIC5,24,2,-4.47072552150129
PDPN,24,2,-1.82534254072125
CCBE1,24,2,1.40349343323625
SERPINB6,24,2,1.19559815069342
KLB,24,2,1.47817502353675
BOC,24,2,1.15516671254196
MACC1,24,2,1.56055493278676
ADAMTSL4,24,2,1.43127587274017
TCN1,24,2,2.41929011608994
HS3ST1,24,2,1.11646813585854
PRSS3,24,2,2.45210233150624
F2RL2,24,2,-1.63280301745414
ZFP36,24,2,1.02322304946445
CDH8,24,2,-2.06915314705647
HS3ST2,24,2,-1.06728923121356
DHRS2,24,2,-2.78317324280992
ODAM,24,2,1.22021316900977
LYPD3,24,2,1.50548669878827
MAPK4,24,2,1.42103334416433
EMID1,24,2,-1.31947370441176
COL22A1,24,2,-1.87108546967846
TEX101,24,2,2.26789130823237
MUSK,24,2,1.21297196652437
INS-IGF2,24,2,-1.38860394558206
TMEFF2,24,2,1.42792209092289
CREB3L1,24,2,-1.42395872556239
ZNF626,25,0,1.46175954612685
ZNF662,26,0,1.8071591816736
CYP2E1,27,50,2.14866656047313
PTGS2,27,50,-1.09400659544322
CYP3A4,27,46,1.54718049036372
CYP2C9,27,38,1.87354844844856
CYP4A11,27,34,2.56852619557266
CYP2C19,27,32,1.9874988268255
GSTT2,27,32,1.04236878081026
ALOX15,27,30,-1.13077185699746
ALDH1A3,27,30,1.04228748771415
MAOB,27,28,1.21777682618819
UGT1A7,27,28,1.40876005435424
ALDH1A2,27,28,1.03465179978928
CYP3A5,27,26,1.83623240320563
CYP2J2,27,26,2.49756489806302
EPHX2,27,26,1.35659427430388
ALDH9A1,27,26,1.28400012209778
ALDH3A1,27,26,1.32430404458247
ALOX15B,27,24,2.12325292020052
ALDH3B1,27,24,1.56659071430186
GPX3,27,22,2.1896075065291
GPX8,27,22,-1.02870720446264
ALOX12,27,22,2.05177432000461
ADH1B,27,22,2.7361599247438
ALDH3B2,27,22,1.1208386901763
ANPEP,27,22,-1.30739217675682
ADH1A,27,22,1.09783197611223
ACOX1,27,20,1.01395858109891
PTGS1,27,20,1.23804794776273
ADH7,27,20,1.91707983455599
ADH4,27,20,1.40929871321577
CYP2C18,27,18,1.86988574204591
ACAA1,27,18,1.13368609615434
PLA2G1B,27,18,1.11033072800916
ACOX3,27,16,1.22776952291188
MGST2,27,16,1.04545176986683
CYP19A1,27,16,-1.05081391719061
GGT5,27,16,-1.10734518205386
RDH12,27,14,2.40263220896966
IL4I1,27,14,-1.13801050150478
GGT6,27,14,2.0388687020707
ABAT,27,14,1.14648927920979
SULT2B1,27,14,2.2254655838196
AMACR,27,14,1.01118205602897
DHCR7,27,14,-1.10449310752792
ATP12A,27,14,1.34756332121425
GADL1,27,14,2.27974721071622
SULT1E1,27,12,-2.34395466409733
CHAC1,27,10,2.07232215438805
ACADM,27,10,1.38680470747625
ATP1B3,27,10,-1.0349665699925
RGS11,27,10,1.49529620987924
HSD11B1,27,10,-1.67507456032489
CNGB1,27,10,-2.94269526995177
CNGA1,27,8,1.79381453994092
CYP11A1,27,8,2.24815043430553
ATP1A2,27,8,2.20716234736801
ACOX2,27,8,1.16179545745442
PCARE,27,8,1.3377261772123
PLA2G4E,27,8,-1.06608917448502
HTR1D,27,8,-2.63181643892777
NR2E3,27,8,1.02682214834562
GLYATL1,27,8,1.03828108780465
HMGCS2,27,8,2.67469112109112
RGS9BP,27,8,1.14327474055245
SLC6A4,27,6,2.05721838161419
GDPD3,27,6,2.41088587243704
CES2,27,6,1.4782425578498
FXYD1,27,6,1.78877098729571
BCAT1,27,6,-1.78017320041395
ACADL,27,6,1.85991876692444
HMGCLL1,27,6,2.02781649584122
ATP6V0A4,27,4,2.79340998681387
TRIM16,27,4,1.03373786395354
TDO2,27,4,-2.62910649649144
STRA6,27,4,-2.18092220515917
ATP6V1D,27,4,1.05889017031952
DHRS9,27,4,2.0629577343928
FMO2,27,4,3.09148753281957
ECHDC2,27,4,1.2026031303344
CH25H,27,4,1.55628152313628
ASPA,27,4,1.95946434782672
TSPO,27,4,1.08523435953198
CRYL1,27,4,1.25055485875014
OGDHL,27,4,-1.74228991662501
RBP1,27,4,-1.22614075586213
SDR16C5,27,4,1.34237525266543
BBOX1,27,4,1.86580333764657
RGS7BP,27,4,1.49953232762288
CNGA3,27,4,1.64638618573575
ENPP6,27,4,1.18851057875181
PLA2G2C,27,4,2.94085500663396
HPGD,27,2,2.8429803214254
ERO1A,27,2,1.90016941042394
GPT2,27,2,1.57024066547534
PAIP2B,27,2,1.46915488092927
OR51E1,27,2,-1.68653892492643
CRAT,27,2,1.08977897277797
SLCO1B3,27,2,-4.40151661069237
SLC19A1,28,0,-1.04387713465956
MUC1,29,30,1.92141473342466
ST6GALNAC1,29,14,1.88546808033352
B3GNT6,29,10,3.40762569822088
CLEC10A,29,10,1.0151907693505
MUC15,29,8,3.10899132633549
MUC21,29,8,6.08822742117323
MUC20,29,8,1.69838581564013
EEF1A2,29,8,1.16524670506152
MUC12,29,8,-1.50352400521197
GALNT12,29,6,1.58132070632223
TPT1,29,6,1.02534978846899
B4GALNT1,29,6,-2.51028445011842
GALNT6,29,6,-1.11517305297606
CHPF,29,4,-1.01390668422237
FCER1A,29,4,2.40722096922767
GCNT3,29,4,1.75679725639859
GALNT16,29,4,1.23443889426341
GCNT4,29,2,1.22485264532403
B3GALT4,29,2,1.05721346351342
CHSY3,29,2,-1.43104248945059
ST6GALNAC5,29,2,-1.53475657730574
AR,30,18,1.57070454353757
SCNN1A,30,16,1.63973220165563
SCN2A,30,16,-1.53878971101742
SCNN1B,30,14,3.3906325083034
SCNN1G,30,14,2.06155635109848
SCN2B,30,14,1.36524632729377
EDN3,30,12,4.0188062251598
KCNA2,30,12,1.16726151733748
NR3C2,30,12,1.33358549212589
SOX10,30,12,1.3115546998361
SCN8A,30,10,-1.36206795746608
KCNJ1,30,10,1.43282439545369
GFRA1,30,10,1.2730433269448
SCN9A,30,10,-1.55571087999968
EGR2,30,8,-1.17805895663587
PAX9,30,8,1.88535123369453
NRTN,30,8,1.34301287978377
WNK4,30,8,1.9599196754637
TRPA1,30,8,-1.00221115897281
TEAD4,30,6,-1.16437862269585
MSX2,30,6,-1.79972210873282
DLX5,30,6,-1.65888391626959
PLP1,30,6,2.27047307005864
NRCAM,30,6,-2.0398310999783
TP63,30,6,-1.08095015271083
KCNB1,30,6,1.94717275121975
HOXB13,30,6,-2.91726624845775
MC1R,30,4,-1.10394324876191
ARTN,30,4,-2.29104709590596
SCN7A,30,4,1.80134931278416
KCNS3,30,4,-1.44631708759062
PRSS8,30,4,1.16459822369815
PRRX1,30,4,-1.48761823595686
PRRX2,30,4,-1.11039126112035
GSDME,30,4,-1.07897001621761
DLX6,30,4,-3.97038120059125
ZBTB16,30,4,1.52239983468793
PITX2,30,4,-1.36472361299589
DCT,30,4,1.54143876960248
EEF1AKMT4-ECE2,30,2,-1.34820874127671
ID4,30,2,1.49486531388074
STK39,30,2,1.25744128281476
PLLP,30,2,1.09800783920368
LEFTY2,30,2,-1.11434260967379
TEAD2,30,2,-1.21017070708286
ECE1,30,2,-1.01052748700861
SCG3,30,2,1.85015889810842
PMEPA1,30,2,-1.76451587372431
BCAS1,30,2,1.97476158204156
XK,30,2,1.07702705537517
SPINT1,30,2,1.20907775720711
FAM181A,30,2,-1.04604671476937
OCA2,30,2,1.41448939012876
BDKRB1,30,2,1.00639112141476
RRAD,30,2,1.17608800217509
TRPV3,30,2,-1.01631342060129
KCNA5,30,2,1.67604953062546
DOP1B,31,0,1.34323879234303
ZNF471,32,0,1.51323033505114
CMSS1,33,0,-1.02350891048795
OCLN,34,26,1.42019799352727
AFDN,34,18,1.12971073486685
GJB2,34,14,1.35351126109869
TMOD3,34,12,1.37949832043795
TJP3,34,12,2.60397388295777
CLDN7,34,12,1.07390818209521
PLEKHA7,34,10,1.42447708866246
CGNL1,34,8,2.19007820399735
ESAM,34,8,1.3778175847416
TMC1,34,6,2.17150504008459
C7,34,6,2.48752525265659
CTNNA3,34,6,1.59477602768235
GJC1,34,6,-1.13221484635305
C6,34,6,2.75132496660841
GJA5,34,6,-1.29507187722902
CLDN17,34,4,4.27811997155872
NEB,34,4,-1.35419262833517
GJB4,34,4,-1.13205931016005
TMIE,34,4,1.61131274424483
GJB6,34,4,1.10899078664666
CLDN14,34,4,-1.20999269778747
CLDN10,34,4,1.65832910822137
LMO7,34,2,1.86469871496409
PHACTR2,34,2,1.2282830095287
MAL,34,2,5.45562557584296
TACSTD2,34,2,1.2442701669245
SORBS1,34,2,1.13591722233432
KIF3C,34,2,-1.04591981664696
LMOD3,34,2,1.63017454241175
IKZF2,35,0,1.77602220088256
ZNF695,36,0,-2.0979287736867
ARHGAP32,37,0,1.17437999285261
ZNF493,38,0,1.0066169014307
ABLIM1,39,2,1.70076688653444
ABLIM3,39,2,2.44603288432279
FAM228B,40,0,1.21391471845705
VAX2,41,0,-1.78443831900278
TTC9,42,0,2.53660382231716
EPPK1,43,0,-1.48499170083558
CPXM1,44,0,-2.05791224610873
MYZAP,45,0,3.23709219654095
CHP1,46,0,1.1394913964546
SH3BGRL2,47,0,3.01417472642674
ADGRG6,48,0,1.57972716494705
MAGI3,49,0,1.08012412512852
TMEM220,50,0,1.11237161588268
SHOX2,51,0,-3.45247234646706
HOXD9,52,8,-2.10144746015124
HOXD11,52,6,-5.73971801959259
HOXD10,52,6,-4.26810790394213
HOXD13,52,6,-5.1642993717708
HOXD8,52,2,-1.35900688763972
RELCH,53,0,1.06460095591942
MAGED4B,54,2,-2.00716986856023
MAGED4,54,2,-2.02937373698223
SYT1,55,18,-1.97104369717295
STX1A,55,18,-1.11668711526693
GRIN2A,55,18,1.44084198091663
HAP1,55,14,-1.96379197004763
GABRD,55,10,-1.92803625968928
UNC13A,55,10,-1.0473296392499
GABRB1,55,10,1.36423067452482
P2RX1,55,10,1.11676286614236
GRIN2D,55,8,-2.72508602873339
NRXN1,55,8,1.73589943835585
RIMS1,55,8,1.29264228684307
CACNG4,55,8,-1.77225431838737
GABRA3,55,6,-1.96408153360923
OLFM2,55,6,-1.13969749590642
GABRA4,55,6,4.29816089178225
P2RY6,55,6,-1.15060643406667
DLG2,55,6,1.75472055265192
P2RY2,55,6,1.24323633966303
CACNA1B,55,6,-4.17293483730864
GABRQ,55,6,-1.21212002779658
P2RX2,55,6,1.97728546143622
GAP43,55,6,-1.39961147037753
PPFIA1,55,4,-1.27984612793671
GABRR2,55,4,-1.03051053046773
PHLDB2,55,4,-1.45308956466992
UNC13C,55,4,2.34628542767171
APBA2,55,4,-1.10412982812364
SLC6A1,55,4,1.35844944976435
RIMS2,55,4,-1.08061002528441
FEZ1,55,4,-1.26003715346266
NXPH4,55,2,-2.21488244465654
KANK1,55,2,1.24837872070053
NETO1,55,2,-2.97815123432448
ZNF365,55,2,2.42835047026292
GABRP,55,2,2.63447098230326
SYNGR1,55,2,1.06598163449362
GABRR1,55,2,-2.67131857728419
SLC6A11,55,2,1.52567400007811
LRFN2,55,2,2.5028361022203
GRIK3,55,2,1.8719456821095
SLC6A2,55,2,-1.55466001404658
FRMD4B,56,0,1.32022355635989
ZNF433,57,0,1.08804089462205
LRRFIP2,58,0,1.02611906005641
SPATA18,59,0,1.16828087072392
KRTAP3-2,60,0,7.45047770472351
IL1RAPL1,61,4,1.01084430260148
LRFN4,61,2,-1.28635842560024
SLITRK3,61,2,2.12101334465226
ISG15,62,26,-1.23402189384592
OASL,62,26,-1.10026528613279
IFIT2,62,24,-1.00152415887553
IFIT3,62,24,-1.2989914127388
IFI44L,62,24,-1.13106794853289
ENPP3,62,22,1.50570070003943
IFI35,62,22,-1.03048044702775
GBP1,62,20,-1.00777630840721
CMPK2,62,20,-1.03805899040637
HERC5,62,16,-1.07892886521141
IFI6,62,16,-1.74062130372855
RTP4,62,14,-1.01083582411282
CDA,62,12,1.99947432888838
PYGM,62,12,1.35959546542334
LDB3,62,12,1.54293659006896
GYS2,62,10,4.67145776325359
PRKAA2,62,10,1.2206570722824
HSPB8,62,8,1.85338103898513
CTTNBP2,62,8,1.92572347699539
SAMD9,62,8,1.26062682191324
RRAGD,62,8,1.26098750137779
GUCY1A2,62,8,-1.11850172068076
EIF5A2,62,8,-1.29395260014352
PGM2L1,62,8,-1.34015749816764
GUCY1A1,62,8,-1.33963188267433
RPL3L,62,8,-1.18369002657853
PGM5,62,8,1.4879241925741
PDE3B,62,8,-1.24218562534593
GUCY1B1,62,8,-1.14920690153414
AMPD1,62,6,2.41565639534951
CAB39L,62,6,1.94939993677425
RPL39L,62,6,-1.63489457768582
STK24,62,6,1.03276443578178
RBM20,62,6,2.11250289856148
KCND2,62,6,-2.31468674521942
MYOZ1,62,6,2.93417107359511
SESN2,62,6,1.37028340906907
MYOZ2,62,6,2.5575330505228
UPP1,62,6,1.12473216934606
TNNI3,62,6,-1.55262841719398
DNAJB11,62,4,-1.01006947877329
STRADB,62,4,1.27378706906092
CASTOR1,62,4,1.66862781787203
APOBEC1,62,4,2.03951321143368
CRYAB,62,4,1.23863296984785
DEPTOR,62,4,1.1415790493335
STRIP2,62,4,-1.034930188144
CASQ2,62,4,1.85969789813392
SMKR1,62,4,-1.31025396903818
NMRK1,62,2,1.14443117501252
PRR5L,62,2,-1.43146958144942
PPP1R3C,62,2,3.29282547776542
SYNPO2L,62,2,3.67547847960074
APOBEC3B,62,2,-1.66104384790034
PHACTR4,62,2,1.13248213663915
FAM3B,62,2,3.00872492193345
SMPX,62,2,2.79810564979324
SNTG2,62,2,1.21334979493024
TNNI3K,62,2,1.19691205027893
SYNPO2,62,2,1.13463933086491
AMY2A,62,2,1.07140898132897
IRX1,62,2,1.17775269604909
HSPB6,62,2,1.32037336435934
GDA,62,2,-2.08613418178645
ZFP28,63,0,1.14044529513545
SPINK7,64,0,5.41548095183814
ARHGAP10,65,0,1.68386893334989
DENND2C,66,0,1.59079494232796
FAM72A,67,0,-1.09024145746972
BSPRY,68,0,1.67320965581434
VPS37B,69,4,1.28071740725002
VPS4B,69,2,1.18987194624441
HIGD1A,70,0,1.10571366984057
HAPLN3,71,0,-1.02675868560125
EPOP,72,0,-1.19731514408374
RGS16,73,0,-1.4675310502132
MEGF11,74,0,1.06780291253733
ATP13A4,75,0,2.19516560144145
HTRA4,76,0,-1.52248759852798
EPS8L1,77,0,2.97458874262594
GALE,78,4,1.20141566189373
GMDS,78,4,1.29903967985559
UAP1L1,78,2,-1.05165956213212
SLC35C1,78,2,1.40614890194964
SPAG16,79,0,1.14189751874837
GULP1,80,0,1.11184453633223
NRSN2,81,0,-1.04368508404906
MEX3B,82,0,-1.0028610796265
PLAC1,83,0,-3.81679208514289
BNIPL,84,0,2.44196427795004
ZNF426,85,0,1.50190266130559
MXD1,86,0,1.97292461625762
CEP19,87,0,-1.51110294866401
EMP1,88,0,3.04793375493553
PAQR4,89,0,-1.06084045491166
MTMR10,90,0,1.11276051348562
EPB41L4A,91,0,1.33821167006168
SMIM5,92,0,2.30749280134027
MLF1,93,0,-1.42344546344211
KLF8,94,0,1.24001519578599
TMPRSS11E,95,0,3.81099045223036
FBXW10B,96,0,1.22871132651337
NDST4,97,0,1.95017596941805
SLC16A7,98,0,1.54208422967928
RBM47,99,0,1.20904572922801
PLET1,100,0,1.16665997550529
ADIRF,101,0,1.77137428043659
CELSR3,102,0,-1.60535575600109
SORBS2,103,0,2.54876992776205
C4orf3,104,0,1.41844629532467
FAM72B,105,2,-1.2056945330267
FAM72C,105,2,-1.10290484112509
CLEC11A,106,0,-1.07144864066863
APMAP,107,0,-1.04879909892616
ELL2,108,2,1.06651135302348
AFF3,108,2,1.3899646838187
MACO1,109,0,1.16908202990234
NANOS3,110,0,-1.26470098185804
GPR3,111,0,-1.07238156412044
CEMIP,112,0,-1.64116553008249
RNF141,113,0,1.32036861512862
ITM2A,114,0,1.35239190304586
RNF223,115,0,2.8256892383159
ARHGAP40,116,0,2.7481266998169
GLTP,117,0,1.43722137772212
MPP7,118,0,1.57828605066406
DMRTA1,119,0,1.40585181158539
ZNF114,120,0,-2.60472120438173
RAB15,121,0,-1.40441571802398
DUOX1,122,8,1.56539825241575
DUOX2,122,8,1.02939249221343
NOX4,122,4,-2.49436863231275
DUOXA1,122,4,1.41166657150728
DUOXA2,122,4,1.4446234562051
OR10AD1,123,0,1.91773301989115
C1orf116,124,0,2.19974986432051
MINDY1,125,0,1.60771994446644
ZNF185,126,0,2.09826080616433
OTX1,127,0,-1.84539452093768
TRNP1,128,0,2.59847857306297
PI15,129,0,-2.33466990176171
STEAP1B,130,0,-2.14161862086127
FAM72D,131,0,-1.12717526294114
NPEPPS,132,0,1.09314384121645
CCNG2,133,0,1.76592997338717
NEBL,134,0,1.31183930906532
MLIP,135,0,1.26271886366302
PFN2,136,2,-1.64638207293879
ENAH,136,2,-1.09850809295975
FSCN1,137,0,-1.67448201779767
PHYHD1,138,0,1.69069598738326
SASH1,139,2,1.96075975381567
SAMD5,139,2,1.75955492430004
PAQR8,140,0,1.98673131524136
SNX24,141,0,1.13725039650477
NDRG2,142,0,1.69506142454059
SEC14L5,143,0,1.539324270457
UPK3B,144,4,2.8201492537894
UPK1A,144,4,3.90871303573797
UPK2,144,4,1.97185170163613
IFI30,145,0,-1.49869746133284
VSIG2,146,0,3.33289686364163
ENDOU,147,0,3.7034513639623
LIPI,148,0,1.83508085782149
NIBAN2,149,0,1.75410887077525
ZFP2,150,0,1.11429989425964
RASAL1,151,0,1.59540730152066
SPNS2,152,0,2.61015132817355
SLITRK4,153,0,1.44694502424464
SYNDIG1,154,0,-1.99137640344679
EEF1AKMT4,155,0,-1.34875189671684
TRMT9B,156,0,1.17214755297027
HMGB3,157,0,-1.48480964334922
NBEAL2,158,0,1.17999283719824
PYCR1,159,0,-1.25519450549562
WDR54,160,0,-1.20023346176292
ERFE,161,0,-2.112906251959
ELFN1,162,0,-1.16512363046709
PPM1K,163,0,1.02713744364461
RBP7,164,0,1.63785794104624
SLC24A2,165,0,-4.2062384141852
ZDHHC15,166,0,1.37177031600496
GRHL1,167,0,1.66216150082567
ZNF677,168,0,1.22021320992812
RIPK4,169,0,1.07855459916662
DLX4,170,0,-1.32414689595537
RNASE7,171,0,2.83014200897014
CRISP3,172,0,7.40765960510779
DNAH17,173,4,-2.40016545875286
DNAH2,173,4,-1.73577891662167
DNAI3,173,4,1.29287992276211
ARHGAP27,174,0,1.39603165741954
ZNF431,175,0,1.54483449328866
YOD1,176,0,1.8337853781655
NIPAL1,177,0,1.78199836400048
MEX3A,178,0,-1.31694588142201
NRIP3,179,0,-1.39871167267934
TCP11L2,180,0,1.86052068257149
MT1H,181,4,2.54947650292793
MT1G,181,4,1.94700357591033
MT1M,181,4,1.48287078145974
SEPTIN3,182,0,-1.95782911903333
ERVMER34-1,183,0,-1.29017995039385
TP53INP2,184,0,1.54650389795752
LOC400499,185,0,-1.2314570969068
TTYH3,186,0,-1.70517445098387
ZNF425,187,0,1.15079755197136
FAM3D,188,0,3.39704618175373
ARK2N,189,0,1.4450197379117
ANKRD35,190,0,1.95334855608865
ADGRB2,191,0,-1.05714204583191
LIPH,192,0,1.51909725138567
RHBG,193,0,2.28725075976146
TENT5B,194,0,2.18305003830669
MALL,195,0,2.13132307929727
SIGLEC7,196,0,-1.08557817766733
KLHDC7A,197,0,2.93063609770339
CCNDBP1,198,0,1.01258825999368
USP6NL,199,0,1.39093149697967
FAM89A,200,0,-1.48374107291685
PPDPF,201,0,1.25795667576702
TM7SF2,202,0,1.27876367556072
AIF1L,203,0,2.87078675753059
LY6G6C,204,2,1.63149182121295
LY6G6D,204,2,-1.32066452265827
CWH43,205,0,3.82377012231405
MPZL2,206,0,1.27411236017272
ZNF540,207,0,1.16118929769468
SLC16A10,208,0,-2.02218682286911
GBP6,209,0,2.34958827045563
ANKRD20A1,210,0,1.7918726764012
QSOX1,211,0,1.20862516528049
ONECUT2,212,0,-2.85369077608003
ZNF823,213,0,1.05014337831603
KRT222,214,0,2.06759522365846
LRRC15,215,0,-3.61095605488775
MAB21L3,216,0,2.33861369736858
ELOVL4,217,0,1.36310119928728
PADI1,218,0,4.08950915420575
C6orf132,219,0,1.82563458914908
SLC1A4,220,0,-1.06681126398361
HECW1,221,0,-1.50273970097859
TP53I3,222,0,1.64087211757088
RHBDL2,223,0,1.19805280234864
PLAC8,224,0,1.75471717123169
THSD4,225,0,1.81429452376903
ADAMTS12,226,0,-2.99413354360825
ZBTB7C,227,0,1.40558033500272
SOX4,228,0,-1.5729870334235
RNF222,229,0,3.16178203615528
DHRS1,230,0,1.43203594686485
SLC25A23,231,0,1.18790935159304
STC2,232,0,-2.69528149433834
ADAM12,233,0,-2.75842631132055
S100P,234,0,2.41667701467745
SVIP,235,0,1.16402136873296
NKD2,236,0,-1.31267525689803
ANKRD37,237,0,1.68469131220797
ZNF285,238,0,1.09991173345762
USP53,239,0,1.04994324476573
MPZL3,240,0,1.74695082058331
CLIC3,241,0,3.01735885980405
DLEU7,242,0,-1.38462958510067
NME5,243,0,1.71452835792444
FBXW10,244,0,1.10049855475103
N4BP3,245,0,1.7255964643406
SMAGP,246,0,1.46871794139437
CPNE4,247,0,1.45446614342662
ANXA11,248,0,1.1789513804808
HES6,249,2,-1.17081352449637
MSC,249,2,-1.59619885044979
MAP3K9,250,0,1.19730474305048
ZDHHC13,251,0,1.25000454797323
PRICKLE4,252,0,1.21362396331205
CSMD2,253,0,-2.29879479044762
CCDC69,254,0,1.48603305890663
SPINK6,255,4,-2.28615652073351
KLK12,255,2,2.95375505669041
KLK13,255,2,3.01562649909756
NUP62CL,256,0,-1.05141449974302
GOLIM4,257,0,-1.1065419461406
PRR11,258,0,-1.09785415133084
WWC1,259,0,1.08633428855088
QSOX2,260,0,-1.00274928485175
HEBP2,261,2,1.06815710675411
CECR2,261,2,-1.21663596021684
RAB27B,262,6,1.61709434432263
EXPH5,262,2,1.65128288053027
SYTL5,262,2,1.22029113942748
MYRIP,262,2,1.39482084748023
IKBIP,263,0,-1.12539729666271
NUCB2,264,0,1.52889914031303
LAPTM4B,265,0,-1.36150462947801
RHCG,266,0,3.72450380317173
CYSRT1,267,0,3.51999255262536
SDCBP2,268,0,1.67167050821235
SLC16A9,269,0,1.32975750712764
EVA1A,270,0,-2.19942594939263
ANXA9,271,0,2.24332182928435
ZNF860,272,0,1.14265785769007
PILRA,273,0,-1.1093766366425
UBL3,274,0,1.7949002817226
NEXMIF,275,0,1.41386820507891
ALS2CL,276,0,1.69601495110872
BICDL2,277,0,1.92629455138518
CLCA4,278,2,5.03997115950219
ANO1,278,2,-2.11353333490348
BMP8A,279,0,-1.48378206299653
ADGRF1,280,0,2.70512427506337
GPR15,281,0,1.36945918461645
TMBIM1,282,0,1.01092895794342
ANXA3,283,0,1.33678565674993
FUT2,284,14,1.3027675341297
FUT3,284,12,2.53992243553017
FUT6,284,10,3.29807677610552
FUT5,284,8,2.37396577907159
B3GNT3,284,8,1.97954856271962
ST3GAL4,284,6,1.61418676029363
B3GALT5,284,6,1.215422616969
OVCH2,285,0,1.12535702004574
PCDHB10,286,0,-1.24119249936151
PXYLP1,287,0,-1.29504961077175
SLC27A6,288,0,1.98417869691723
FNDC4,289,0,2.2401077190607
CITED2,290,2,1.57863251391707
TFAP2B,290,2,3.50445286776646
SAPCD2,291,0,-1.22603517696473
EHD3,292,0,1.82271127231801
EHF,293,0,1.63397754787305
OLFML2B,294,0,-2.10103541298231
RAET1E,295,4,2.63912460046448
RAET1L,295,4,1.20262679081188
RAET1G,295,4,1.0443890391667
PTP4A3,296,0,-1.64671652313712
ASPG,297,0,2.09877706488229
MS4A4E,298,0,1.00657277980124
FAM221A,299,0,1.07838404041524
C19orf18,300,0,1.13773761463959
POU6F2,301,0,-2.49568785538907
C1QTNF12,302,0,-1.56734413430578
BARX2,303,0,2.60232540375075
DOCK9,304,0,1.04648914551414
TTBK1,305,0,-1.35713189523695
NT5DC4,306,0,-1.2520843447551
DYRK3,307,0,-1.08276832646947
PHYHIP,308,0,1.84760709149344
C1QTNF5,309,2,-1.40521202135609
MFRP,309,2,-1.40521202135609
TMEM79,310,0,1.37353785885405
ATG9B,311,0,2.11941291502094
FYB2,312,0,1.51689427277895
SHROOM3,313,0,1.86547550427521
EPB41L3,314,0,1.16533146510445
LIPM,315,0,1.27377161648124
CTNNBIP1,316,0,1.02072212622487
SCARF2,317,0,-1.47857969598151
PMM1,318,6,1.37866852106115
HK3,318,6,-1.46365793700224
HKDC1,318,6,-1.61227224331938
GFPT2,318,4,-1.04901877552294
KLK11,319,0,1.95096578280337
HOMER3,320,0,-1.32373094273931
LDHD,321,0,1.31087524165306
CCDC9B,322,0,1.65527242516977
TMEM80,323,0,1.21561576160614
AMOTL2,324,0,1.10267929636077
TSPAN6,325,0,1.17317792595182
TTC22,326,0,1.52086188484431
TMEM40,327,0,2.36368600526712
CCDC120,328,0,1.26274253981573
SCAMP5,329,0,-1.13981041668496
KLHDC8A,330,0,2.22843921222516
GPR158,331,0,-4.2117051121601
LNX1,332,0,1.44850825696045
PDLIM2,333,0,1.4389744212065
TRIM58,334,0,1.43183249972506
COBL,335,0,1.5272566407012
SLC2A14,336,2,-1.36449595725816
SLC2A3,336,2,-1.12680298842791
VSIG10L,337,0,2.66177983772918
ZNF727,338,0,1.34532190720144
SLC44A3,339,0,1.39159238065247
TTC39A,340,0,1.46566920757138
LRRC8D,341,0,-1.1246555515724
MTBP,342,0,-1.14932596321203
RNFT2,343,0,-1.51884171882965
GCHFR,344,0,1.46100094103825
SNX31,345,0,1.86909831936191
SERPINB11,346,0,2.66674967867114
KRT79,347,0,2.08135593291078
ADAMDEC1,348,0,-2.01243588764094
BLVRB,349,0,1.2590350800755
SLC5A12,350,0,-2.53303752167748
MKRN2OS,351,0,1.43933793054947
NCCRP1,352,0,3.39699553212287
PLEKHA6,353,0,2.05072405651813
RASGEF1B,354,0,1.1524579901002
PDZD2,355,0,1.57062203659937
TMEM154,356,0,1.16603347990232
ADAMTS14,357,0,-1.52403769303546
HOPX,358,0,2.78149517242705
PRSS27,359,0,3.31027096566094
SLCO1A2,360,0,-5.3862703809615
INSYN1,361,0,1.88463634538213
ACP3,362,0,1.91536001795613
SLC37A1,363,0,1.10238123151113
BEND6,364,0,-1.22891203333432
PRSS21,365,0,-2.3376634263492
TMEM184A,366,0,1.21595684425822
