Symbol,n_drugs,n_interactions,drug_names,interaction_types,sources,pooled_log2FC,rem_pvalue,rem_padj,Direction,Gene_Family,is_hub,Priority
SST,13,13,GP-120 ANTIGEN; FREUND'S ADJUVANT; DEXTROAMPHETAMINE SULFATE; CYSTEAMINE HYDROCHLORIDE; GANCICLOVIR; BOMBESIN ANTAGONIST; STREPTOZOCIN; CAPTOPRIL; LITHIUM; ASPIRIN; VALPROIC ACID; VALINOMYCIN; ESTRADIOL 3-BENZOATE,"",NCI; TTD,4.39213459726685,5.24726164660223e-08,2.48028726170151e-07,Up,Other,TRUE,High
CXCL2,12,12,DEXTRAN SULFATE SODIUM; RECOMBINANT FIBROBLAST GROWTH FACTOR 2; DEFEROXAMINE; SLR14; IL-13; BACILLUS CALMETTE-GUERIN ANTIGEN; BATIMASTAT; RECOMBINANT NEUROTROPHIC FACTOR; BETA-GLUCAN; CYCLOSPORINE; STAUROSPORINE; ALTEPLASE,; agonist,NCI; GuideToPharmacology,-1.55129494735816,8.14649493271166e-09,4.38801070910479e-08,Down,Other,TRUE,High
IL6R,12,13,SARILUMAB; SATRALIZUMAB; LEVILIMAB; VOBARILIZUMAB; RALOXIFENE HYDROCHLORIDE; IL-6; THALIDOMIDE; PROTEASOME INHIBITOR; BAZEDOXIFENE; SIRUKUMAB; FLUOROURACIL; TOCILIZUMAB,antibody; inhibitor; inhibitor; ; agonist; inhibitor; immunotherapy,TTD; ChEMBL; GuideToPharmacology; TTD; PharmGKB; ChEMBL; ChEMBL; TTD; DTC; GuideToPharmacology; NCI; TTD; TdgClinicalTrial; TEND; TTD; MyCancerGenome; TdgClinicalTrial; ChEMBL,1.55405002498946,9.63941099797048e-22,4.65130269375284e-20,Up,Growth Factor/Cytokine,TRUE,High
MME,11,11,SLV-334; RACECADOTRIL; PL37; SACUBITRIL/VALSARTAN; CANDOXATRIL; PEPINEMAB; ILEPATRIL; GALLOPAMIL; DAGLUTRIL; SACUBITRIL; SAMPATRILAT,; inhibitor,TTD; ChEMBL; TTD; TdgClinicalTrial; TEND; TdgClinicalTrial; TTD; TdgClinicalTrial; ChEMBL; TTD; ChEMBL,-1.18966558778404,0.000309533395146301,0.00075991292179088,Down,Other,TRUE,High
NPY,11,11,HALOPERIDOL DECANOATE; K-252A; ANTIHYPERTENSIVE AGENT; ENDOTHELIN RECEPTOR ANTAGONIST; ROSIGLITAZONE; ESTRADIOL 3-BENZOATE; BROMOCRIPTINE; FREUND'S ADJUVANT; VACCINE; IMMUNOTOXIN; ETHER,"",NCI,3.17083484639702,9.06637480940245e-24,6.20224197404396e-22,Up,Other,TRUE,High
ADH6,10,10,LP-471756; NCRW0005-F05; ZELATRIAZIN (TAK-041); PHENYLALANINE; LP-360924; COMPOUND 1A [PMID: 24900311]; NCRW0105-E06; TRYPTOPHAN; NITREFAZOLE; JNJ-63533054,inhibitor; agonist,GuideToPharmacology; ChEMBL,1.23659310285043,0.000345088176005229,0.000840203423573026,Up,Other,TRUE,High
GNA11,10,10,PXS-4728A; SOTRASTAURIN ACETATE; MOFEGILINE; CABOZANTINIB S-MALATE; PHENELZINE; VORINOSTAT; MIRDAMETINIB; PXS-4681A; TIMOLUMAB; SELUMETINIB,inhibitor; ; antibody,GuideToPharmacology; CIViC; CGI; CGI; DoCM,1.15349443987582,2.2411480443499e-20,8.68324056027436e-19,Up,Other,TRUE,High
GSTA1,10,10,VINCRISTINE; PHYTOCHEMICAL; BUSULFAN; ENOBLITUZUMAB; ETHACRYNIC ACID; PHENOBARBITAL; RITUXIMAB; [3H]BSP; OBRINDATAMAB; PREDNISONE,; antibody,PharmGKB; NCI; GuideToPharmacology; DTC,1.44957064056296,0.000174780906541932,0.000449797275835611,Up,Other,TRUE,High
CACNG8,9,9,BEPRIDIL HYDROCHLORIDE; SULOCTIDIL; ATAGABALIN; IMAGABALIN; PHLOROGLUCINOL; GABAPENTIN ENACARBIL; PREGABALIN; GABAPENTIN; TERODILINE HYDROCHLORIDE,blocker; modulator,ChEMBL,-3.26452737061374,3.21265933185564e-34,6.67780073684301e-32,Down,Other,TRUE,High
COL1A2,9,9,TNF-ALPHA; ST034307; RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2; RECOMBINANT INTERFERON; DAUNORUBICIN LIPOSOMAL; RECOMBINANT TRANSFORMING GROWTH FACTOR; OCRIPLASMIN; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; DOXORUBICIN HYDROCHLORIDE,; inhibitor; cleavage,NCI; GuideToPharmacology; PharmGKB; ChEMBL; TEND; TdgClinicalTrial; ChEMBL,-1.14118991790641,4.05172020047477e-06,1.40374878292583e-05,Down,Other,TRUE,High
