Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
PDGFRA,FORETINIB,FALSE,inhibitor,ChEMBL,0.0450421040197459,""
PDGFRA,NVP-TAE684,FALSE,"",DTC,0.00830873763471042,""
PDGFRA,PD-0166285,FALSE,"",DTC,0.0164576918533687,""
PDGFRA,AXITINIB,TRUE,"",TdgClinicalTrial,0.0407523798273892,""
PDGFRA,NINTEDANIB ESYLATE,TRUE,inhibitor,ClearityFoundationClinicalTrial; MyCancerGenome; TdgClinicalTrial; ChEMBL,0.136927996220028,""
PDGFRA,BARASERTIB-HQPA,FALSE,"",DTC,0.0372086946250075,""
PDGFRA,PP2,FALSE,"",DTC,0.0285266658791724,""
PDGFRA,LENVATINIB,TRUE,"",TdgClinicalTrial,0.0450421040197459,""
PDGFRA,XL820,FALSE,"",TdgClinicalTrial,0.142633329395862,""
PDGFRA,VANDETANIB,TRUE,"",DTC,0.0147551720064685,""
PDGFRA,BARASERTIB,FALSE,"",DTC,0.0658307674134748,""
PDGFRA,TELATINIB,FALSE,"",TdgClinicalTrial,0.122257139482168,""
MAPK10,MITOMYCIN,TRUE,"",NCI,0.111546578117277,15613449
MAPK10,AST-487,FALSE,"",DTC,0.0326477789611542,""
MAPK10,THERAPEUTIC GONADOTROPIN,FALSE,"",NCI,0.382445410687806,18321442
MAPK10,IRINOTECAN HYDROCHLORIDE,TRUE,"",NCI,0.0424939345208673,16799812
MAPK10,EPINEPHRINE,TRUE,"",NCI,0.0669279468703661,15210061
MAPK10,DOVITINIB,FALSE,"",DTC,0.0132530587862111,""
MAPK10,SIROLIMUS,TRUE,"",NCI,0.0461572047381835,15683719
MAPK10,RECOMBINANT INTERFERON,FALSE,"",NCI,0.0686440480721703,10462502
MAPK10,ANTIESTROGEN,FALSE,"",NCI,0.178474524987643,16682955
MAPK10,MASOPROCOL,TRUE,"",NCI,0.0569599547832903,17395008
MAPK10,PROTEASOME INHIBITOR,FALSE,"",NCI,0.133855893740732,17159161
MAPK10,WORTMANNIN,FALSE,"",NCI,0.0956113526719515,15683719
MAPK10,BRIMAPITIDE,FALSE,"",TdgClinicalTrial,0.33463973435183,""
MAPK10,IMATINIB,TRUE,"",DTC,0.0185910963528795,""
MAPK10,DORAMAPIMOD,FALSE,"",DTC,0.0581982146698835,""
MAPK10,TAMATINIB,FALSE,"",DTC,0.0165254189803373,""
MAPK10,PD-98059,FALSE,"",NCI,0.108531805735729,9467952; 10753939
MAPK10,ARSENIC TRIOXIDE,TRUE,"",NCI,0.102966072108255,17332940
MAPK10,TANZISERTIB,FALSE,inhibitor,ChEMBL,0.223093156234554,""
MAPK10,OXIDOPAMINE,FALSE,"",NCI,0.133855893740732,17855652
