Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
TCAF2,12,REML,1.23445942212529,0.263431446110198,2.78494717723637e-06,93.6948804852693,0.746059829011872,138.251102387436,3.69362592113437e-24,7,0,1.87744287282093e-154,1.30897221632774e-05,4.58915208810329e-153
COL26A1,8,REML,-3.58372382992689,0.764871232458409,2.79420551793282e-06,91.60220505422,4.23815275838076,80.087328806124,1.32215877514575e-14,0,6,1.69594894426449e-63,1.31258472487024e-05,9.51406842220956e-63
LIPA,13,REML,1.07733345617258,0.22999904081179,2.81222855776204e-06,93.3367569624671,0.598518837148248,102.405208779328,1.8789936846656e-16,8,0,2.30970484287445e-108,1.32030809257135e-05,2.59666817183763e-107
NEURL1,11,REML,-1.07116080219331,0.228752920169577,2.83244552737975e-06,80.322932458762,0.409625268141844,37.6069284050519,4.44193424598874e-05,0,8,2.74549273891636e-42,1.32793254927281e-05,1.0493590035762e-41
HPGD,13,REML,-2.43041098172402,0.519228737506138,2.85743901008227e-06,94.7080826967709,3.23005390875461,165.903278989975,3.28213312078584e-29,1,11,3.21215969388844e-128,1.33927412333867e-05,4.99320354650535e-127
FCGR2B,12,REML,1.60663767110163,0.344119733872485,3.02915043400173e-06,91.6971099617571,1.2562273836925,151.207958853644,8.44264479963749e-27,9,1,1.35312469832387e-82,1.41459206980864e-05,1.05169538354362e-81
JAK3,12,REML,1.41389956737226,0.302908838101705,3.04531574835101e-06,93.5157900315185,0.96594878143025,185.487444662867,7.53689234213267e-34,8,1,4.80389501928787e-124,1.42094875401677e-05,6.95585666496192e-123
KLHDC8A,7,REML,1.74149248330685,0.373139896488125,3.05435781045475e-06,61.307287185589,0.560818885147554,17.016463097891,0.00922293007299453,4,0,8.0750195325831e-18,1.42476959054323e-05,1.67364929977002e-17
NUGGC,12,REML,-1.85664764489103,0.397916567373974,3.07236319561524e-06,91.0059134196831,1.69730576310263,169.966525252044,1.19871337678863e-30,0,8,8.15937413659833e-83,1.43196827333323e-05,6.36843156664372e-82
PROZ,11,REML,-3.18868228018315,0.68372861199505,3.10624512974049e-06,95.9034731576313,4.84291620489924,261.069099507514,2.54486996700461e-50,0,9,2.36683543446419e-208,1.44614507643663e-05,1.38161949574754e-206
CD52,11,REML,1.43772495556862,0.308329138426967,3.11700646351571e-06,89.5416504048154,0.895577569445894,83.3789662785806,1.08901298853968e-13,9,0,5.34025763571218e-69,1.44953824257367e-05,3.2838158831755e-68
